te;ab;cd;ef;hij;k;kaz_name;rus_name;nn
623855102;62;38;55;102;2;Ақбекет қыстауы;зимовка Акбекет;
623855103;62;38;55;103;2;Боскөпе қыстауы;зимовка Боскопе;
623855104;62;38;55;104;2;Ешкіқұм қыстауы;зимовка Ешкикум;
623855105;62;38;55;105;2;Жанабай қыстауы;зимовка Жанабай;
623855106;62;38;55;106;2;Китар 1 қыстауы;зимовка Китар 1;
623855107;62;38;55;107;2;Қосбармақ а.;с.Косбармак;
623855108;62;38;55;108;2;Сарыөзек қыстауы;зимовка Сарыозек;
623855109;62;38;55;109;2;Таңқы қыстауы;зимовка Танкы;
623855111;62;38;55;111;2;Китар 2 қыстауы;зимовка Китар 2;
623855112;62;38;55;112;2;Көктал қыстауы;зимовка Коктал;
623855113;62;38;55;113;2;Кәрікөң қыстауы;зимовка Карикон;
623855114;62;38;55;114;2;Мешіт 1 қыстауы;зимовка Мешит 1;
623855115;62;38;55;115;2;Ақжайлау қыстауы;зимовка Акжайлау;
623855116;62;38;55;116;2;Ақшелек қыстауы;зимовка Акшелек;
623855117;62;38;55;117;2;Әбен қыстауы;зимовка Абен;
623855118;62;38;55;118;2;Бақан 1 қыстауы;зимовка Бакан 1;
623855119;62;38;55;119;2;Бақан 2 қыстауы;зимовка Бакан 2;
623855121;62;38;55;121;2;Бакан 3 қыстауы;зимовка Бакан 3;
623855122;62;38;55;122;2;Зортөбе қыстауы;зимовка Зортобе;
623855123;62;38;55;123;2;Имен қыстауы;зимовка Имен;
623855124;62;38;55;124;2;Қоскен қыстауы;зимовка Коскен;
623855125;62;38;55;125;2;Қосқұдық қыстауы;зимовка Коскудук;
623855126;62;38;55;126;2;Мойнақ қыстауы;зимовка Мойнак;
623855127;62;38;55;127;2;Үрпен қыстауы;зимовка Урпен;
623855128;62;38;55;128;2;Шортанбай қыстауы;зимовка Шортанбай;
623855129;62;38;55;129;2;Ақсақал қыстауы;зимовка Аксакал;
623855131;62;38;55;131;2;Алтыкөл қыстауы;зимовка Алтыколь;
623855132;62;38;55;132;2;Қала қыстауы;зимовка Город;
623855133;62;38;55;133;2;Доңыз қыстауы;зимовка Доныз;
623855134;62;38;55;134;2;Қоңыртөбе қыстауы;зимовка Коныртобе;
623855135;62;38;55;135;2;Кішікиік қыстауы;зимовка Кишикиик;
623855136;62;38;55;136;2;Садық қыстауы;зимовка Садык;
623855137;62;38;55;137;2;Шентай қыстауы;зимовка Шентай;
623863000;62;38;63;000;2;Мұқан Иманжанов атын.а.о.;с.о.им.Мукана Иманжанова;
623863100;62;38;63;100;2;Айыртау а.;с.Айыртау;
623863102;62;38;63;102;2;Аққора қыстауы;зимовка Аккора;
623863104;62;38;63;104;2;Бесшілік қыстауы;зимовка Бесшилик;
623863105;62;38;63;105;2;Жаңақора қыстауы;зимовка Жанакора;
623863107;62;38;63;107;2;Жылықуыс қыстауы;зимовка Жылыкуыс;
623863109;62;38;63;109;2;Қаражол 1 қыстауы;зимовка Каражол 1;
623863111;62;38;63;111;2;Қаражол 2 қыстауы;зимовка Каражол 2;
623863114;62;38;63;114;2;Тұяқ қыстауы;зимовка Туяк;
623863200;62;38;63;200;2;Қызылүй а.;с.Кызылуй;
623863202;62;38;63;202;2;Ақан қыстауы;зимовка Акан;
623863203;62;38;63;203;2;Ақсай қыстауы;зимовка Аксай;
623863204;62;38;63;204;2;Арпабұлақ қыстауы;зимовка Арпабулак;
623863205;62;38;63;205;2;Балтай қыстауы;зимовка Балтай;
623863207;62;38;63;207;2;Жалаңаяқ қыстауы;зимовка Жаланаяк;
623863208;62;38;63;208;2;Игібай қыстауы;зимовка Игибай;
623863209;62;38;63;209;2;Кәрікөң қыстауы;зимовка Карикон;
623863211;62;38;63;211;2;Қайыңдысай қыстауы;зимовка Кайындысай;
623863212;62;38;63;212;2;Қарағандысай қыстауы;зимовка Карагандысай;
623863213;62;38;63;213;2;Қособа қыстауы;зимовка Кособа;
623863214;62;38;63;214;2;Қызылдән қыстауы;зимовка Кызылдан;
623863215;62;38;63;215;2;Қыпшақпай қыстауы;зимовка Кыпшакпай;
623863216;62;38;63;216;2;Ноғай қыстауы;зимовка Ногай;
623863217;62;38;63;217;2;Омар қыстауы;зимовка Омар;
623863218;62;38;63;218;2;Саламат қыстауы;зимовка Саламат;
623863219;62;38;63;219;2;Сарынсай қыстауы;зимовка Сарынсай;
623863221;62;38;63;221;2;Серәлі қыстауы;зимовка Серали;
623863223;62;38;63;223;2;Ұзынбұлақ қыстауы;зимовка Узынбулак;
623863300;62;38;63;300;2;Талдысай а.;с.Талдысай;
623863302;62;38;63;302;2;Ақши қыстауы;зимовка Акши;
623863303;62;38;63;303;2;Балқан қыстауы;зимовка Балкан;
623863306;62;38;63;306;2;Керегетас қыстауы;зимовка Керегетас;
623863307;62;38;63;307;2;Комсомол қыстауы;зимовка Комсомол;
623863308;62;38;63;308;2;Қойлыкөң қыстауы;зимовка Койлыкон;
623863309;62;38;63;309;2;Қотыр қыстауы;зимовка Котыр;
623863311;62;38;63;311;2;Мыңшүкір қыстауы;зимовка Мыншукыр;
623863312;62;38;63;312;2;Стандарт қыстауы;зимовка Стандарт;
623865000;62;38;65;000;2;Мыйбұлақ а.о.;Мыйбулакский с.о.;
623865100;62;38;65;100;2;Мыйбұлақ а.;с.Мыйбулак;
623865102;62;38;65;102;2;Баскөң қыстауы;зимовка Баскон;
623865103;62;38;65;103;2;Бесқауға қыстауы;зимовка Бескауга;
623865104;62;38;65;104;2;Батыр қыстауы;зимовка Батыр;
623865105;62;38;65;105;2;Баймырза а.;с.Баймырза;
623865106;62;38;65;106;2;Түпкірши қыстауы;зимовка Тупкирши;
623865107;62;38;65;107;2;Кент 1 қыстауы;зимовка Кент 1;
623865108;62;38;65;108;2;Кент 2 қыстауы;зимовка Кент 2;
623865109;62;38;65;109;2;Қопабай қыстауы;зимовка Копабай;
623865111;62;38;65;111;2;Көктабан қыстауы;зимовка Коктабан;
623865112;62;38;65;112;2;Қозыбек қыстауы;зимовка Козыбек;
623865113;62;38;65;113;2;Мектеп қыстауы;зимовка Школа;
623865114;62;38;65;114;2;Апақай а.;с.Апакай;
623865115;62;38;65;115;2;Баскөң қыстауы;зимовка Баскон;
623865116;62;38;65;116;2;Басқауға қыстауы;зимовка Баскауга;
623865117;62;38;65;117;2;Долағай қыстауы;зимовка Долагай;
623865118;62;38;65;118;2;Дүзгенжал қыстауы;зимовка Дузгенжал;
623865119;62;38;65;119;2;Қандықарабас қыстауы;зимовка Кандыкарабас;
623865121;62;38;65;121;2;Қатынқұм қыстауы;зимовка Катынкум;
623865122;62;38;65;122;2;Ортакөң қыстауы;зимовка Ортакон;
623865123;62;38;65;123;2;Қотан-Шеңгел қыстауы;зимовка Котан-Шенгел;
623865124;62;38;65;124;2;Қарақойын а.;с.Каракойын;
623865125;62;38;65;125;2;Бақансалды қыстауы;зимовка Бакансалды;
623865126;62;38;65;126;2;Ермекбай қыстауы;зимовка Ермекбай;
623865127;62;38;65;127;2;Қарабаз қыстауы;зимовка Карабаз;
623865128;62;38;65;128;2;Орталық қыстауы;зимовка Орталык;
623865129;62;38;65;129;2;Сәмен қыстауы;зимовка Самен;
623865131;62;38;65;131;2;Қолан қыстауы;зимовка Колан;
623865132;62;38;65;132;2;Тұрсынбай қыстауы;зимовка Турсынбай;
623865133;62;38;65;133;2;Тезекбай а.;с.Тезекбай;
623865200;62;38;65;200;2;Аққеңсе а.;с.Аккенсе;
623865202;62;38;65;202;2;Астауши қыстауы;зимовка Астауши;
623865204;62;38;65;204;2;Басбұлақ 1,2 қыстауы;зимовка Басбулак 1,2;
623865205;62;38;65;205;2;Қамбар қыстауы;зимовка Камбар;
623865206;62;38;65;206;2;Қаратүзген қыстауы;зимовка Каратузген;
623865207;62;38;65;207;2;Құрманбай қыстауы;зимовка Курманбай;
623865208;62;38;65;208;2;Қыздыңшиі қыстауы;зимовка Кыздынший;
623865209;62;38;65;209;2;Қызылқұдық қыстауы;зимовка Кызылкудук;
623865211;62;38;65;211;2;Малдыбай 1,2 қыстауы;зимовка Малдыбай 1,2;
623865212;62;38;65;212;2;Сарай қыстауы;зимовка Сарай;
623865213;62;38;65;213;2;Толғанбай қыстауы;зимовка Толганбай;
623865214;62;38;65;214;2;Талды қыстауы;зимовка Талды;
623865215;62;38;65;215;2;Тамаш қыстауы;зимовка Тамаш;
623865216;62;38;65;216;2;Төрткөл қыстауы;зимовка Тортколь;
623865217;62;38;65;217;2;Ханкелді қыстауы;зимовка Ханкелди;
623871000;62;38;71;000;2;Қаракеңгір а.о.;Каракенгирский с.о.;
623871100;62;38;71;100;2;Бозтұмсық а.;с.Бозтумсык;
623871102;62;38;71;102;2;Ағыбай қыстауы;зимовка Агыбай;
623871103;62;38;71;103;2;Айқожа қыстауы;зимовка Айкожа;
623871105;62;38;71;105;2;Дабыл қыстауы;зимовка Дабыл;
623871106;62;38;71;106;2;Дүзен қыстауы;зимовка Дузен;
623871108;62;38;71;108;2;Кәрікөң қыстауы;зимовка Карикон;
623871111;62;38;71;111;2;Қазыбек қыстауы;зимовка Казыбек;
623871112;62;38;71;112;2;Қарашоқы қыстауы;зимовка Карашокы;
623871113;62;38;71;113;2;Қоянды қыстауы;зимовка Коянды;
623871114;62;38;71;114;2;Құмдыадыр қыстауы;зимовка Кумдыадыр;
623871115;62;38;71;115;2;Қызылтүрме қыстауы;зимовка Кызылтурме;
623871116;62;38;71;116;2;Қызылүй қыстауы;зимовка Кызылуй;
623871117;62;38;71;117;2;Сиректас қыстауы;зимовка Сиректас;
623871119;62;38;71;119;2;Тасқора қыстауы;зимовка Таскора;
623871121;62;38;71;121;2;Төлеубай қыстауы;зимовка Толеубай;
623871122;62;38;71;122;2;Түйебай қыстауы;зимовка Туйебай;
623871124;62;38;71;124;2;Шуылдақ қыстауы;зимовка Шуылдак;
623871125;62;38;71;125;2;Көкбұлақ а.;с.Кокбулак;
623871126;62;38;71;126;2;Бөрілі қыстауы;зимовка Борили;
623871127;62;38;71;127;2;Құласу қыстауы;зимовка Куласу;
623871128;62;38;71;128;2;Теректі қыстауы;зимовка Теректи;
623871129;62;38;71;129;2;Калинино а.;с.Калинино;
623871131;62;38;71;131;2;Амантөбе а.;с.Амантобе;
623871132;62;38;71;132;2;Бірман-Хамит қыстауы;зимовка Бирман-Хамит;
623871133;62;38;71;133;2;Кішіқотыр қыстауы;зимовка Кишикотыр;
623871134;62;38;71;134;2;Қызылүй қыстауы;зимовка Кызылуй;
623871138;62;38;71;138;2;Қызылшың қыстауы;зимовка Кызылшын;
623871139;62;38;71;139;2;Үлкенқотыр қыстауы;зимовка Улкенкотыр;
623871141;62;38;71;141;2;Ши қыстауы;зимовка Ши;
623871142;62;38;71;142;2;Тоба қыстауы;зимовка Тоба;
623871143;62;38;71;143;2;Бегімбет қыстауы;зимовка Бегимбет;
623871144;62;38;71;144;2;Есжан қыстауы;зимовка Есжан;
623871145;62;38;71;145;2;Ақжар қыстауы;зимовка Акжар;
623871146;62;38;71;146;2;Есенбек қыстауы;зимовка Есенбек;
623871147;62;38;71;147;2;Ишан қыстауы;зимовка Ишан;
623871148;62;38;71;148;2;Шірікбай қыстауы;зимовка Ширикбай;
623871149;62;38;71;149;2;Бейіс қыстауы;зимовка Бейис;
623871151;62;38;71;151;2;Шарықтас қыстауы;зимовка Шарыктас;
623871152;62;38;71;152;2;Түсіп қыстауы;зимовка Тусип;
623871153;62;38;71;153;2;Барақкөл қыстауы;зимовка Бараккол;
623871154;62;38;71;154;2;Махат қыстауы;зимовка Махат;
623875000;62;38;75;000;2;Сарысу а.о.;Сарысуский с.о.;
623875100;62;38;75;100;2;Жыланды а.;с.Жыланды;
623875102;62;38;75;102;2;Жиделі а.;с.Жидели;
623875103;62;38;75;103;2;Қазыбек а.;с.Казыбек;
623875104;62;38;75;104;2;Ахмет 2 қыстауы;зимовка Ахмет 2;
623875105;62;38;75;105;2;Көктабан 1 қыстауы;зимовка Коктабан 1;
623875106;62;38;75;106;2;Көктабан 2 қыстауы;зимовка Коктабан 2;
